id,title,description,status,value_amount,value_currency,main_ocid,main_id
16071,MPHO TO MAEONG,EME,active,0,ZAR,ocds-9t57fa-66034,ocds-9t57fa-66034-2023-03-03T00:00:00Z
32057, (TECHNOMOBILE),EME,active,32859086.0,ZAR,ocds-9t57fa-66467,ocds-9t57fa-66467-2023-09-08T00:00:00Z
29101, (TSHWELE LOGISTICS),EME,active,656204.0,ZAR,ocds-9t57fa-66515,ocds-9t57fa-66515-2023-09-08T00:00:00Z
30695, (DITEBOGO  UNIT SECURITY SERVICES),EME,active,3353010556.0,ZAR,ocds-9t57fa-66855,ocds-9t57fa-66855-2023-09-15T00:00:00Z
30922, (PRISCILLA JV),EME,active,3888623.0,ZAR,ocds-9t57fa-67149,ocds-9t57fa-67149-2023-09-14T00:00:00Z
25635, (YONWABELI CLEANING SERVICES),EME,active,1224913.0,ZAR,ocds-9t57fa-67243,ocds-9t57fa-67243-2023-09-15T00:00:00Z
32232, (YONWABELI SA),EME,active,1918233.0,ZAR,ocds-9t57fa-67247,ocds-9t57fa-67247-2023-09-15T00:00:00Z
20619,MABONOBONO CLEANING SERVICES,EME,active,1509026.0,ZAR,ocds-9t57fa-67272,ocds-9t57fa-67272-2023-09-15T00:00:00Z
21944,LEBOGANG NAKI INVESTMENTS,EME,active,1171383.0,ZAR,ocds-9t57fa-67278,ocds-9t57fa-67278-2023-09-15T00:00:00Z
23666,MALOPENI PROJECTS,EME,active,6665613.0,ZAR,ocds-9t57fa-67297,ocds-9t57fa-67297-2023-09-15T00:00:00Z
20160,MASIQHAME TRADING 105,EME,active,85438.0,ZAR,ocds-9t57fa-67365,ocds-9t57fa-67365-2023-09-15T00:00:00Z
23664,Gap Infrastructure Corporation,QSE,active,11845000.0,ZAR,ocds-9t57fa-67420,ocds-9t57fa-67420-2023-09-15T00:00:00Z
22011,MC LEGACY MEDIA,EME,active,17427.0,ZAR,ocds-9t57fa-67450,ocds-9t57fa-67450-2023-09-15T00:00:00Z
20829,Gudlhuza Development Solutions ,EME,active,1840000.0,ZAR,ocds-9t57fa-67479,ocds-9t57fa-67479-2023-09-15T00:00:00Z
31098, (TSHEMOLLO TRADING),EME,active,1700.0,ZAR,ocds-9t57fa-67498,ocds-9t57fa-67498-2023-09-15T00:00:00Z
16701,Silvermoor Marketing Concept,EME,active,0,ZAR,ocds-9t57fa-67854,ocds-9t57fa-67854-2023-05-12T00:00:00Z
16940,DIALE MOGASHOA,GEN,active,300000.0,ZAR,ocds-9t57fa-68061,ocds-9t57fa-68061-2023-08-18T00:00:00Z
21248,Mahlanganiso Trading,EME,active,129550.0,ZAR,ocds-9t57fa-68121,ocds-9t57fa-68121-2023-09-22T00:00:00Z
38067, (THEMOLO BUSINESS ENTERPRISE),EME,active,9367147618.0,ZAR,ocds-9t57fa-68123,ocds-9t57fa-68123-2023-09-22T00:00:00Z
24945,Oena Investments,QSE,active,3046327.0,ZAR,ocds-9t57fa-68161,ocds-9t57fa-68161-2023-09-22T00:00:00Z
17063,RURU SPECIALISED SERVICES,EME,active,330000.0,ZAR,ocds-9t57fa-68359,ocds-9t57fa-68359-2023-07-14T00:00:00Z
19639,RIFUMO PROFESSIONAL SERVICES,EME,active,9500.0,ZAR,ocds-9t57fa-68773,ocds-9t57fa-68773-2023-09-29T00:00:00Z
38901, (CELL PATH SERVICES),QSE,active,2358283822.0,ZAR,ocds-9t57fa-68793,ocds-9t57fa-68793-2023-09-29T00:00:00Z
19497,REX PROJECT SOLUTIONS,EME,active,372000.0,ZAR,ocds-9t57fa-68822,ocds-9t57fa-68822-2023-09-29T00:00:00Z
18733,MATTHYS GERHARDUS GILIOMEE,EME,active,0,ZAR,ocds-9t57fa-69283,ocds-9t57fa-69283-2023-10-05T00:00:00Z
22152,Indumeni Trading,EME,active,1926250.0,ZAR,ocds-9t57fa-69402,ocds-9t57fa-69402-2023-10-05T00:00:00Z
23929,BREITECH,QSE,active,31167970.0,ZAR,ocds-9t57fa-69490,ocds-9t57fa-69490-2023-10-05T00:00:00Z
39265, (HYBRID CONTROL CORPORATION),EME,active,4798571354.0,ZAR,ocds-9t57fa-69501,ocds-9t57fa-69501-2023-10-06T00:00:00Z
29743, (DAINAH AND JOYCE BUSINESS ENTERPRISES),EME,active,8193233.0,ZAR,ocds-9t57fa-69511,ocds-9t57fa-69511-2023-10-06T00:00:00Z
20724,BESTBUYONLINESA,EME,active,114000.0,ZAR,ocds-9t57fa-69571,ocds-9t57fa-69571-2023-10-06T00:00:00Z
41250, (TYEKS SECURITY SERVICES),EME,active,8143771089.0,ZAR,ocds-9t57fa-69660,ocds-9t57fa-69660-2023-10-06T00:00:00Z
21254,STE Trading Enterprise,EME,active,94250.0,ZAR,ocds-9t57fa-70122,ocds-9t57fa-70122-2023-10-13T00:00:00Z
25995, (SCENERY INVESTMENTS),EME,active,81121.0,ZAR,ocds-9t57fa-70372,ocds-9t57fa-70372-2023-10-13T00:00:00Z
28374, (F G UNIFORMS),EME,active,1254181.0,ZAR,ocds-9t57fa-70377,ocds-9t57fa-70377-2023-10-13T00:00:00Z
43409, (TIMELESS TECHNOLOGIES),GEN,active,835720178.0,ZAR,ocds-9t57fa-70438,ocds-9t57fa-70438-2023-10-13T00:00:00Z
18053,TSHIRELETSO MULTI-SKILLS AND TRAINING,EME,active,908131.0,ZAR,ocds-9t57fa-71060,ocds-9t57fa-71060-2023-08-11T00:00:00Z
26458, (TIPP FOCUS HOLDINGS),GEN,active,14779800.0,ZAR,ocds-9t57fa-71147,ocds-9t57fa-71147-2023-10-20T00:00:00Z
25841, (NOTHULE SOLUTIONS),QSE,active,33520201.0,ZAR,ocds-9t57fa-71188,ocds-9t57fa-71188-2023-10-20T00:00:00Z
31449, (REBONI FURNITURE FACTORY),EME,active,973.0,ZAR,ocds-9t57fa-71237,ocds-9t57fa-71237-2023-10-20T00:00:00Z
24332,URBAN LIFTS,EME,active,6326838.0,ZAR,ocds-9t57fa-71256,ocds-9t57fa-71256-2023-10-20T00:00:00Z
18265,TITUS CORPORATION,EME,active,170218.0,ZAR,ocds-9t57fa-71520,ocds-9t57fa-71520-2023-04-28T00:00:00Z
32534, (D,EME,active,14524652.0,ZAR,ocds-9t57fa-71676,ocds-9t57fa-71676-2023-11-10T00:00:00Z
27346, (SOLAREFF),EME,active,111684170.0,ZAR,ocds-9t57fa-71905,ocds-9t57fa-71905-2023-10-27T00:00:00Z
31384, (GAPSPOT),EME,active,5495966.0,ZAR,ocds-9t57fa-71944,ocds-9t57fa-71944-2023-10-27T00:00:00Z
24283,AERY,EME,active,2482932.0,ZAR,ocds-9t57fa-71957,ocds-9t57fa-71957-2023-10-27T00:00:00Z
23253,M-JNR AND OLWETHU CONSULTING,QSE,active,1788788.0,ZAR,ocds-9t57fa-72025,ocds-9t57fa-72025-2023-10-27T00:00:00Z
24908,BIDVEST SERVICES,EME,active,132084.0,ZAR,ocds-9t57fa-72034,ocds-9t57fa-72034-2023-10-27T00:00:00Z
28596, (MODISE PROTECTION SERVICES),EME,active,2349890.0,ZAR,ocds-9t57fa-72042,ocds-9t57fa-72042-2023-10-27T00:00:00Z
18688,Mega Code Enterprises,EME,active,160860.0,ZAR,ocds-9t57fa-72146,ocds-9t57fa-72146-2023-07-07T00:00:00Z
18819,Chawina Trading Enterprise,EME,active,124500.0,ZAR,ocds-9t57fa-72409,ocds-9t57fa-72409-2023-10-05T00:00:00Z
29645, (MUNA TRADING),EME,active,6905118.0,ZAR,ocds-9t57fa-72602,ocds-9t57fa-72602-2023-11-03T00:00:00Z
36579, (TRIPLE C MAINTENANCE AND SERVICES),GEN,active,7666844323.0,ZAR,ocds-9t57fa-73435,ocds-9t57fa-73435-2023-11-10T00:00:00Z
29052, (ADENCO CONSTRUCTION),GEN,active,2698021.0,ZAR,ocds-9t57fa-73477,ocds-9t57fa-73477-2023-11-10T00:00:00Z
29058, (OCTAGLAD LEARNING INSTITUTE),GEN,active,1.0,ZAR,ocds-9t57fa-73505,ocds-9t57fa-73505-2023-11-10T00:00:00Z
32058, (BLACKBIRD TRADING 480),GEN,active,1.0,ZAR,ocds-9t57fa-73500,ocds-9t57fa-73500-2023-11-10T00:00:00Z
28978, (ELECDATA),EME,active,31320079.0,ZAR,ocds-9t57fa-73555,ocds-9t57fa-73555-2023-11-10T00:00:00Z
24792,Mocon Systems ,EME,active,5055055.0,ZAR,ocds-9t57fa-73571,ocds-9t57fa-73571-2023-11-10T00:00:00Z
21163,LWETU PROJECTS,EME,active,511725896.0,ZAR,ocds-9t57fa-73610,ocds-9t57fa-73610-2023-11-10T00:00:00Z
28362, (OSC MARINE TECHNICAL SERVICES),QSE,active,7274358.0,ZAR,ocds-9t57fa-73667,ocds-9t57fa-73667-2023-11-10T00:00:00Z
54125,DYASI TRADING,EME,active,216143880.0,ZAR,ocds-9t57fa-74305,ocds-9t57fa-74305-2023-11-17T00:00:00Z
37590, (TONCU),EME,active,86613975.0,ZAR,ocds-9t57fa-74400,ocds-9t57fa-74400-2023-11-17T00:00:00Z
24257,REPUBLIC ARMS,EME,active,10120000.0,ZAR,ocds-9t57fa-74445,ocds-9t57fa-74445-2023-11-17T00:00:00Z
25572, (WAYMARK INFOTECH),EME,active,4052099.0,ZAR,ocds-9t57fa-74540,ocds-9t57fa-74540-2023-11-17T00:00:00Z
29767, (HCB VALUATIONS AND SERVICES),EME,active,86250.0,ZAR,ocds-9t57fa-74579,ocds-9t57fa-74579-2023-11-17T00:00:00Z
27518, (MJT CONSULTING ENGINEERS 01),QSE,active,1127000.0,ZAR,ocds-9t57fa-74597,ocds-9t57fa-74597-2023-11-17T00:00:00Z
25222,CELANI CIVILS,EME,active,2425202.0,ZAR,ocds-9t57fa-75101,ocds-9t57fa-75101-2023-11-23T00:00:00Z
29773, (CHARLENE BODENSTEIN SERVICES PTY LTD),EME,active,22781895.0,ZAR,ocds-9t57fa-75374,ocds-9t57fa-75374-2023-11-24T00:00:00Z
29775, (ONZA CONSTRUCTION PTY LTD),EME,active,30750000.0,ZAR,ocds-9t57fa-75375,ocds-9t57fa-75375-2023-11-24T00:00:00Z
31167, (MAHIRICONSTRUCTION),EME,active,106962811.0,ZAR,ocds-9t57fa-75388,ocds-9t57fa-75388-2023-11-24T00:00:00Z
28047, (INDOOR AIR QUALITY),EME,active,112764043.0,ZAR,ocds-9t57fa-75410,ocds-9t57fa-75410-2023-11-24T00:00:00Z
26416, (MACDONALD STEVE SAM),EME,active,0.0,ZAR,ocds-9t57fa-76063,ocds-9t57fa-76063-2023-12-01T00:00:00Z
35916, (BSK OCCUPATIONAL HEALTH SERVICES),EME,active,0,ZAR,ocds-9t57fa-76100,ocds-9t57fa-76100-2023-12-01T00:00:00Z
51501,RAUBEX CONSTRUCTION,GEN,active,27100000000.0,ZAR,ocds-9t57fa-76118,ocds-9t57fa-76118-2023-12-01T00:00:00Z
25295,KONTINENTAL ENGINEERING,EME,active,9490178177.0,ZAR,ocds-9t57fa-76147,ocds-9t57fa-76147-2023-12-01T00:00:00Z
25526,DELTA BUILT ENVIRONMENT CONSULTANTS,GEN,active,898150.0,ZAR,ocds-9t57fa-76163,ocds-9t57fa-76163-2023-12-01T00:00:00Z
57909,AE SOFT,EME,active,120639945.0,ZAR,ocds-9t57fa-76238,ocds-9t57fa-76238-2023-12-01T00:00:00Z
32914, (MOSWOBI BUILDING CONSTRUCTION AND PROPERTY DEVELOPERS),EME,active,120000000.0,ZAR,ocds-9t57fa-76242,ocds-9t57fa-76242-2023-12-01T00:00:00Z
24002,MTPLS SOLUTIONS,EME,active,2714690.0,ZAR,ocds-9t57fa-76777,ocds-9t57fa-76777-2023-12-08T00:00:00Z
39241, (MANYAWUSI TRADING ENTERPRISE),EME,active,84223988.0,ZAR,ocds-9t57fa-76797,ocds-9t57fa-76797-2023-12-08T00:00:00Z
39240, (TOBAYE INVESTMENTS),EME,active,692310571.0,ZAR,ocds-9t57fa-76802,ocds-9t57fa-76802-2023-12-08T00:00:00Z
21862,Mail and Guardian Online,EME,active,0,ZAR,ocds-9t57fa-76918,ocds-9t57fa-76918-2023-12-08T00:00:00Z
20617,KALRIK CONTRACTING SERVICES,EME,active,650000.0,ZAR,ocds-9t57fa-77693,ocds-9t57fa-77693-2023-10-05T00:00:00Z
20779,MOTSUMI CONSORTIUM,EME,active,568082.0,ZAR,ocds-9t57fa-77854,ocds-9t57fa-77854-2023-06-23T00:00:00Z
21914,DC10 ELECTRICAL CONSTRUCTION,EME,active,137000.0,ZAR,ocds-9t57fa-79057,ocds-9t57fa-79057-2023-11-09T00:00:00Z
22021,BAIKAL TRADING AND PROJECTS,EME,active,121350.0,ZAR,ocds-9t57fa-79960,ocds-9t57fa-79960-2023-07-21T00:00:00Z
23205,Mzokhanyayo Sports and Social Development Organization,EME,active,140000.0,ZAR,ocds-9t57fa-82010,ocds-9t57fa-82010-2023-04-28T00:00:00Z
29761, (VOLCANO BLAST),EME,active,1988125.0,ZAR,ocds-9t57fa-91679,ocds-9t57fa-91679-2023-06-16T00:00:00Z
13052,Iconic Ventures,EME,active,0,ZAR,ocds-9t57fa-44989,ocds-9t57fa-44989-2023-01-19T00:00:00Z
29524, (THORISO BRANDING),EME,active,1857077.0,ZAR,ocds-9t57fa-45047,ocds-9t57fa-45047-2023-01-20T00:00:00Z
15958,FORMS MEDIA INDEPENDENT (AFRICA)  ,GEN,active,0,ZAR,ocds-9t57fa-45552,ocds-9t57fa-45552-2023-02-04T00:00:00Z
10056,DILLIGENT WORK PROJECTS,EME,active,0.0,ZAR,ocds-9t57fa-46223,ocds-9t57fa-46223-2023-02-10T00:00:00Z
11808,IDTEK SOLUTIONS,EME,active,1844409.39,ZAR,ocds-9t57fa-46635,ocds-9t57fa-46635-2023-02-17T00:00:00Z
12066,Today's Hope Trading and Projects 237,EME,active,7203180.0,ZAR,ocds-9t57fa-46717,ocds-9t57fa-46717-2023-02-17T00:00:00Z
12074,Nodolly Investment,EME,active,3050365.0,ZAR,ocds-9t57fa-46724,ocds-9t57fa-46724-2023-02-17T00:00:00Z
8608,Nkunzama Trading Enterprise,EME,active,0.0,ZAR,ocds-9t57fa-47066,ocds-9t57fa-47066-2023-01-20T00:00:00Z
13690,VERSO FINANCIAL SERVICES,QSE,active,0,ZAR,ocds-9t57fa-47456,ocds-9t57fa-47456-2023-02-25T00:00:00Z
10511,ULWAZI RESOURCE CONSULTING,EME,active,0.0,ZAR,ocds-9t57fa-47522,ocds-9t57fa-47522-2023-02-24T00:00:00Z
16601,Lematshe Distribution Services,GEN,active,0,ZAR,ocds-9t57fa-48017,ocds-9t57fa-48017-2023-03-03T00:00:00Z
13717,IZWI TECHNOLOGY GROUP,QSE,active,0,ZAR,ocds-9t57fa-48686,ocds-9t57fa-48686-2023-03-10T00:00:00Z
10830,T C MABADA CONSULTANCY,EME,active,0.0,ZAR,ocds-9t57fa-48870,ocds-9t57fa-48870-2023-03-10T00:00:00Z
16246,VERSO FINANCIAL SERVICES,EME,active,0,ZAR,ocds-9t57fa-48882,ocds-9t57fa-48882-2023-03-10T00:00:00Z
16070,Stellenbosch University,EME,active,0,ZAR,ocds-9t57fa-48909,ocds-9t57fa-48909-2023-03-10T00:00:00Z
13096,DATATEGRA,EME,active,180000.0,ZAR,ocds-9t57fa-48927,ocds-9t57fa-48927-2023-03-10T00:00:00Z
22569,AAA CONSUMABLES WESTERN CAPE,EME,active,495100.0,ZAR,ocds-9t57fa-49457,ocds-9t57fa-49457-2023-03-17T00:00:00Z
15340,TPM DEVELOPERS,EME,active,0,ZAR,ocds-9t57fa-49509,ocds-9t57fa-49509-2023-03-17T00:00:00Z
12290,HEAT TRANSFORMATION SYSTEMS ,QSE,active,0,ZAR,ocds-9t57fa-49579,ocds-9t57fa-49579-2023-03-17T00:00:00Z
28846, (IMPOLO TRADING SOLUTIONS),EME,active,5835999.0,ZAR,ocds-9t57fa-50047,ocds-9t57fa-50047-2023-03-24T00:00:00Z
17325,AMILA INVESTMENTS,EME,active,0,ZAR,ocds-9t57fa-50196,ocds-9t57fa-50196-2023-03-25T00:00:00Z
14425,Ukuza Consulting,EME,active,0,ZAR,ocds-9t57fa-50228,ocds-9t57fa-50228-2023-03-24T00:00:00Z
20872,KUNENE MAKOPO RISK SOLUTIONS,EME,active,3300000.0,ZAR,ocds-9t57fa-50263,ocds-9t57fa-50263-2023-03-25T00:00:00Z
17502,SCHIBA TRADING,EME,active,0,ZAR,ocds-9t57fa-50267,ocds-9t57fa-50267-2023-03-25T00:00:00Z
11333,Mowana Properties ,EME,active,0,ZAR,ocds-9t57fa-50773,ocds-9t57fa-50773-2023-03-31T00:00:00Z
23713,LABWARE AFRICA,QSE,active,3997694.0,ZAR,ocds-9t57fa-50850,ocds-9t57fa-50850-2023-03-31T00:00:00Z
28075, (THE SCIENTIFIC GROUP),EME,active,5098298.0,ZAR,ocds-9t57fa-50968,ocds-9t57fa-50968-2023-03-31T00:00:00Z
10299,LIWANA CONSUMABLES,EME,active,0.0,ZAR,ocds-9t57fa-51363,ocds-9t57fa-51363-2023-01-20T00:00:00Z
15279,Alex Khanyisa JV,EME,active,0,ZAR,ocds-9t57fa-52587,ocds-9t57fa-52587-2023-04-22T00:00:00Z
15280,Esotho Trading ,EME,active,0,ZAR,ocds-9t57fa-52589,ocds-9t57fa-52589-2023-04-22T00:00:00Z
40200, (IX ENGINEERS),GEN,active,109295251.0,ZAR,ocds-9t57fa-52862,ocds-9t57fa-52862-2023-04-28T00:00:00Z
14045,Aliwal ,EME,active,0,ZAR,ocds-9t57fa-52910,ocds-9t57fa-52910-2023-04-28T00:00:00Z
13940,TMT SERVICES AND SUPPLIES,EME,active,703.32,ZAR,ocds-9t57fa-52927,ocds-9t57fa-52927-2023-04-28T00:00:00Z
14794,CCG Systems,EME,active,0,ZAR,ocds-9t57fa-52975,ocds-9t57fa-52975-2023-04-28T00:00:00Z
27961, (ENVIRO CARE TWK),EME,active,2713603.0,ZAR,ocds-9t57fa-53327,ocds-9t57fa-53327-2023-05-05T00:00:00Z
24965,MAJALISA ONKE CONSTRUCTION AND TRADING,EME,active,4609309.0,ZAR,ocds-9t57fa-53434,ocds-9t57fa-53434-2023-05-05T00:00:00Z
19369,LO NJOLOZA HOLDINGS,EME,active,7510201.0,ZAR,ocds-9t57fa-53482,ocds-9t57fa-53482-2023-05-05T00:00:00Z
15988,ZERONE,EME,active,0,ZAR,ocds-9t57fa-53510,ocds-9t57fa-53510-2023-05-05T00:00:00Z
19023,Mamello Clinical Solutions,EME,active,5226214171.0,ZAR,ocds-9t57fa-53521,ocds-9t57fa-53521-2023-05-05T00:00:00Z
15747,DDP VALUERS,GEN,active,0,ZAR,ocds-9t57fa-53547,ocds-9t57fa-53547-2023-05-06T00:00:00Z
15101,Generator World,EME,active,0,ZAR,ocds-9t57fa-53592,ocds-9t57fa-53592-2023-05-06T00:00:00Z
18003,Siris Engineering ,QSE,active,1082460.0,ZAR,ocds-9t57fa-54163,ocds-9t57fa-54163-2023-05-12T00:00:00Z
19521,Ngwalani Construction and SHE Consultant,EME,active,1355269.0,ZAR,ocds-9t57fa-55472,ocds-9t57fa-55472-2023-05-26T00:00:00Z
20543,Econogistics,GEN,active,1721192.0,ZAR,ocds-9t57fa-55504,ocds-9t57fa-55504-2023-05-26T00:00:00Z
26297, (SMANK LOGISTICAL SOLUTIONS),EME,active,1501851.0,ZAR,ocds-9t57fa-55519,ocds-9t57fa-55519-2023-05-26T00:00:00Z
27805, (PVR SERVICES AND SUPPLIES),EME,active,500000.0,ZAR,ocds-9t57fa-56985,ocds-9t57fa-56985-2023-06-09T00:00:00Z
18381,IMIVUSO,EME,active,0.0,ZAR,ocds-9t57fa-57000,ocds-9t57fa-57000-2023-06-09T00:00:00Z
21660,PANTHERA WILD CAT CONSERVATION SA,QSE,active,1964688.0,ZAR,ocds-9t57fa-57011,ocds-9t57fa-57011-2023-06-09T00:00:00Z
13938,Limacon,EME,active,2489172.7,ZAR,ocds-9t57fa-57029,ocds-9t57fa-57029-2023-06-09T00:00:00Z
14965,Cavaldo trading ,EME,active,0,ZAR,ocds-9t57fa-57139,ocds-9t57fa-57139-2023-06-10T00:00:00Z
17246,KYA GUARDS,GEN,active,0,ZAR,ocds-9t57fa-57427,ocds-9t57fa-57427-2023-06-15T00:00:00Z
21907,KWENZA AND BANDILE TRADING,EME,active,3007728.0,ZAR,ocds-9t57fa-57508,ocds-9t57fa-57508-2023-06-15T00:00:00Z
17563,ROBBERG QUARRY,QSE,active,0,ZAR,ocds-9t57fa-57539,ocds-9t57fa-57539-2023-06-15T00:00:00Z
44919,BlueWood Landscaping,EME,active,200000000.0,ZAR,ocds-9t57fa-58224,ocds-9t57fa-58224-2023-06-23T00:00:00Z
23793,FIKEKHAYA TRADING,EME,active,3830455.0,ZAR,ocds-9t57fa-58295,ocds-9t57fa-58295-2023-06-23T00:00:00Z
21169,TRANSPORT AND ECONOMIC SUPPORT SERVICES,EME,active,0.0,ZAR,ocds-9t57fa-58310,ocds-9t57fa-58310-2023-06-23T00:00:00Z
19580,AGB Finance ,EME,active,48425237.0,ZAR,ocds-9t57fa-58334,ocds-9t57fa-58334-2023-06-23T00:00:00Z
53242,LUTAK CONSULTING,EME,active,111508600.0,ZAR,ocds-9t57fa-58711,ocds-9t57fa-58711-2023-06-30T00:00:00Z
21078,RENQE FY,EME,active,0.0,ZAR,ocds-9t57fa-59011,ocds-9t57fa-59011-2023-06-30T00:00:00Z
21162,Poppyster Projects and Trading ,EME,active,5755550.0,ZAR,ocds-9t57fa-59560,ocds-9t57fa-59560-2023-07-07T00:00:00Z
19071,ODIOR TRADING ENTERPRISE,EME,active,0,ZAR,ocds-9t57fa-59663,ocds-9t57fa-59663-2023-07-07T00:00:00Z
29292, (LAMAZWIDE PROJECTS),EME,active,3960716.0,ZAR,ocds-9t57fa-60192,ocds-9t57fa-60192-2023-07-14T00:00:00Z
27749, (VAST PROTECTION SOLUTIONS),EME,active,106600000.0,ZAR,ocds-9t57fa-60190,ocds-9t57fa-60190-2023-07-14T00:00:00Z
34307, (PLANET EARTH CONSTRUCTIONS),EME,active,18015432672.0,ZAR,ocds-9t57fa-60224,ocds-9t57fa-60224-2023-07-14T00:00:00Z
37533, (DUCHARME ASSET MANAGEMENT AND ACCOUNTING),EME,active,9522000.0,ZAR,ocds-9t57fa-60267,ocds-9t57fa-60267-2023-07-15T00:00:00Z
36105, (CAPS M TRADING AND PROJECTS),EME,active,215779330.0,ZAR,ocds-9t57fa-60280,ocds-9t57fa-60280-2023-07-14T00:00:00Z
20479,UMBUSO TRAINING SERVICES,EME,active,418363.0,ZAR,ocds-9t57fa-60350,ocds-9t57fa-60350-2023-07-15T00:00:00Z
17566,CFAO MOBILITY,EME,active,0,ZAR,ocds-9t57fa-60660,ocds-9t57fa-60660-2023-05-26T00:00:00Z
25733, (KUHLE DEVELOPMENT),EME,active,2874621.0,ZAR,ocds-9t57fa-60897,ocds-9t57fa-60897-2023-07-21T00:00:00Z
17323,GALEB TRADING AND PROJECTS,EME,active,0,ZAR,ocds-9t57fa-60933,ocds-9t57fa-60933-2023-07-22T00:00:00Z
17950,MATASE INDUSTRIAL SOLUTIONS,QSE,active,20000000.0,ZAR,ocds-9t57fa-61021,ocds-9t57fa-61021-2023-07-22T00:00:00Z
18793,TSUNDZU LOGISTICS,EME,active,0,ZAR,ocds-9t57fa-61300,ocds-9t57fa-61300-2023-07-28T00:00:00Z
29398, (NOKTADA CONSTRUCTION),QSE,active,360133.0,ZAR,ocds-9t57fa-61473,ocds-9t57fa-61473-2023-07-29T00:00:00Z
16894,Etata Trading,EME,active,0,ZAR,ocds-9t57fa-61722,ocds-9t57fa-61722-2023-07-28T00:00:00Z
18987,DATACENTRIX,EME,active,7000000.0,ZAR,ocds-9t57fa-61832,ocds-9t57fa-61832-2023-07-29T00:00:00Z
20948,C T M CONSTRUCTION,EME,active,32778568.0,ZAR,ocds-9t57fa-62396,ocds-9t57fa-62396-2023-08-04T00:00:00Z
21991,SMMDN HOLDINGS,EME,active,14752068.0,ZAR,ocds-9t57fa-62477,ocds-9t57fa-62477-2023-08-04T00:00:00Z
19043,Bright Innovation Technical Solutions,EME,active,2221800.0,ZAR,ocds-9t57fa-62524,ocds-9t57fa-62524-2023-08-04T00:00:00Z
14834,UBUNTU TECHNOLOGY,EME,active,0,ZAR,ocds-9t57fa-62554,ocds-9t57fa-62554-2023-02-17T00:00:00Z
40869, (RAMP CIVILS),EME,active,1173604152.0,ZAR,ocds-9t57fa-62871,ocds-9t57fa-62871-2023-08-11T00:00:00Z
28622, (QINA KONKE TRADING AND PROJECTS),EME,active,7015930.0,ZAR,ocds-9t57fa-62991,ocds-9t57fa-62991-2023-08-11T00:00:00Z
25573, (PAPUZI CONSTRUCTION AND PROJECTS),EME,active,1659904.0,ZAR,ocds-9t57fa-63157,ocds-9t57fa-63157-2023-08-11T00:00:00Z
16608,MOWA ELEVATORS,QSE,active,0,ZAR,ocds-9t57fa-63235,ocds-9t57fa-63235-2023-08-12T00:00:00Z
25335,CALEDON RIVER PROPERTIES,QSE,active,3638600.0,ZAR,ocds-9t57fa-63236,ocds-9t57fa-63236-2023-08-12T00:00:00Z
30033, (SR CIVIL CONTRACTORS),EME,active,3500000.0,ZAR,ocds-9t57fa-63968,ocds-9t57fa-63968-2023-08-18T00:00:00Z
23074,AYIZE ELECTRICAL AND TRADING,EME,active,3237980.0,ZAR,ocds-9t57fa-64053,ocds-9t57fa-64053-2023-08-18T00:00:00Z
33628, (BIDVEST OFFICE),EME,active,0,ZAR,ocds-9t57fa-64410,ocds-9t57fa-64410-2023-08-24T00:00:00Z
25581, (SKG AFRICA),EME,active,3591207.0,ZAR,ocds-9t57fa-64695,ocds-9t57fa-64695-2023-08-24T00:00:00Z
17763,GABRIEL FRANCOIS HUGO,EME,active,0,ZAR,ocds-9t57fa-64729,ocds-9t57fa-64729-2023-08-25T00:00:00Z
23645,VIVLIA PUBLISHERS AND BOOKSELLERS,EME,active,0,ZAR,ocds-9t57fa-64738,ocds-9t57fa-64738-2023-08-25T00:00:00Z
53909,LIEBHERR-AFRICA,EME,active,194624244.0,ZAR,ocds-9t57fa-64760,ocds-9t57fa-64760-2023-08-25T00:00:00Z
21306,MABUZA HOLDINGS SA,EME,active,1022749.0,ZAR,ocds-9t57fa-64796,ocds-9t57fa-64796-2023-08-25T00:00:00Z
18361,ANTI CLIMB AFRICA,EME,active,5000000.0,ZAR,ocds-9t57fa-64879,ocds-9t57fa-64879-2023-08-25T00:00:00Z
20752,SJ GLOBAL CONSTRUCTION,QSE,active,14875346.0,ZAR,ocds-9t57fa-64934,ocds-9t57fa-64934-2023-08-25T00:00:00Z
48040,NKWE TRADING,GEN,active,472594188.0,ZAR,ocds-9t57fa-65598,ocds-9t57fa-65598-2023-09-01T00:00:00Z
47972,GLOBIFY 41,GEN,active,31694090.0,ZAR,ocds-9t57fa-65614,ocds-9t57fa-65614-2023-09-01T00:00:00Z
48028,RACHIS CIVILS,GEN,active,45867500.0,ZAR,ocds-9t57fa-65622,ocds-9t57fa-65622-2023-09-01T00:00:00Z
19765,JUBZIN TRADING ENTERPRISE,EME,active,2888440.0,ZAR,ocds-9t57fa-65719,ocds-9t57fa-65719-2023-09-01T00:00:00Z
23602,BATSINI,EME,active,4965849.0,ZAR,ocds-9t57fa-65784,ocds-9t57fa-65784-2023-09-01T00:00:00Z
19899,KABO YA BOAGO,EME,active,189000.0,ZAR,ocds-9t57fa-66460,ocds-9t57fa-66460-2023-09-08T00:00:00Z
24940,MABAPA TRADING,EME,active,1565026.0,ZAR,ocds-9t57fa-66479,ocds-9t57fa-66479-2023-09-08T00:00:00Z
